,Unnamed: 0,posicao,fortuna,idade,ipca_do_pais,variacao_do_ipca,pib_do_pais,expectativa_de_vida,receita_tributaria,taxa_de_imposto,pop_do_pais
1640,1746,1725,1700,73,110.96,0.7,1394116310769,83.3,14.2,47.0,47076781
1641,1747,1725,1700,75,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1642,1748,1725,1700,56,123.78,3.8,250077444017,75.4,14.6,20.0,19356544
1643,1749,1725,1700,73,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1644,1750,1725,1700,59,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1645,1751,1725,1700,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1646,1752,1725,1700,63,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1647,1753,1725,1700,76,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1648,1754,1725,1700,87,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1649,1755,1725,1700,67,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1650,1756,1725,1700,64,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1651,1757,1725,1700,58,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
1652,1758,1725,1700,89,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1653,1759,1725,1700,53,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1654,1760,1725,1700,75,110.05,1.1,2715518274227,82.5,24.2,60.7,67059887
1655,1761,1725,1700,69,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1656,1762,1725,1700,63,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1657,1764,1725,1700,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1658,1765,1725,1700,72,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1659,1766,1725,1700,76,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1660,1767,1725,1700,80,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1661,1768,1725,1700,49,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1662,1769,1725,1700,49,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1663,1770,1725,1700,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1664,1771,1725,1700,74,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1665,1772,1725,1700,49,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1666,1773,1725,1700,53,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1667,1774,1725,1700,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1668,1775,1725,1700,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1669,1776,1804,1600,60,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1670,1777,1804,1600,71,121.46,0.7,364701517788,76.0,12.0,38.7,32447385
1671,1778,1804,1600,83,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1672,1779,1804,1600,71,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1673,1780,1804,1600,56,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1674,1781,1804,1600,66,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1675,1782,1804,1600,50,118.06,1.5,446314739528,81.6,25.4,51.4,8877067
1676,1783,1804,1600,89,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1677,1784,1804,1600,47,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1678,1785,1804,1600,38,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1679,1787,1804,1600,62,115.16,0.4,2029000000000,82.6,15.6,33.2,51709098
1680,1788,1804,1600,55,115.34,2.7,105422304976,77.2,18.7,49.7,5454073
1681,1789,1804,1600,64,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1682,1790,1804,1600,82,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
1683,1791,1804,1600,65,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1684,1792,1804,1600,69,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1685,1793,1804,1600,68,110.05,1.1,2715518274227,82.5,24.2,60.7,67059887
1686,1794,1804,1600,67,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1687,1795,1804,1600,51,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1688,1796,1804,1600,53,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
1689,1797,1804,1600,49,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1690,1798,1804,1600,78,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1691,1799,1804,1600,74,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
1692,1800,1804,1600,54,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1693,1801,1804,1600,45,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1694,1802,1804,1600,78,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1695,1803,1804,1600,73,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1696,1804,1804,1600,88,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1697,1805,1804,1600,72,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1698,1806,1804,1600,58,112.33,1.0,268761201365,81.7,20.8,36.6,5520314
1699,1807,1804,1600,70,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1700,1808,1804,1600,89,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1701,1809,1804,1600,69,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1702,1810,1804,1600,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1703,1811,1804,1600,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1704,1812,1804,1600,65,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1705,1813,1804,1600,69,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1706,1814,1804,1600,82,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1707,1815,1804,1600,73,118.06,1.5,446314739528,81.6,25.4,51.4,8877067
1708,1816,1804,1600,76,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
1709,1817,1804,1600,74,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1710,1818,1804,1600,68,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1711,1819,1804,1600,70,101.87,0.2,209852761469,81.3,26.2,51.9,10716322
1712,1820,1804,1600,45,121.46,0.7,364701517788,76.0,12.0,38.7,32447385
1713,1821,1804,1600,66,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1714,1822,1804,1600,57,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1715,1823,1804,1600,46,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1716,1824,1804,1600,51,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1717,1826,1804,1600,80,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
1718,1827,1804,1600,57,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1719,1828,1804,1600,74,114.52,-1.9,421142267938,77.8,0.1,15.9,9770529
1720,1829,1804,1600,77,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
1721,1830,1804,1600,69,108.15,0.8,395098666122,82.8,23.1,25.3,9053300
1722,1831,1804,1600,66,118.06,1.5,446314739528,81.6,25.4,51.4,8877067
1723,1832,1804,1600,58,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1724,1833,1804,1600,63,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1725,1834,1804,1600,74,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1726,1835,1804,1600,58,110.96,0.7,1394116310769,83.3,14.2,47.0,47076781
1727,1836,1804,1600,54,110.96,0.7,1394116310769,83.3,14.2,47.0,47076781
1728,1837,1804,1600,44,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1729,1838,1804,1600,68,113.27,0.7,543649976166,76.9,14.9,29.5,69625582
1730,1839,1804,1600,49,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1731,1840,1804,1600,55,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1732,1841,1804,1600,59,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1733,1842,1804,1600,44,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1734,1843,1804,1600,61,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1735,1844,1804,1600,63,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1736,1845,1804,1600,72,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1737,1846,1804,1600,74,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1738,1847,1804,1600,57,118.06,1.5,446314739528,81.6,25.4,51.4,8877067
1739,1848,1804,1600,67,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1740,1850,1804,1600,51,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1741,1851,1804,1600,70,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
1742,1852,1804,1600,57,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1743,1853,1804,1600,36,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1744,1854,1804,1600,67,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1745,1855,1804,1600,66,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1746,1856,1804,1600,82,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
1747,1857,1804,1600,76,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
1748,1858,1804,1600,85,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
1749,1859,1804,1600,57,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1750,1860,1804,1600,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1751,1861,1804,1600,53,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1752,1862,1804,1600,49,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1753,1863,1804,1600,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1754,1864,1804,1600,64,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1755,1865,1804,1600,63,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1756,1866,1804,1600,40,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1757,1867,1804,1600,52,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1758,1868,1804,1600,62,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1759,1869,1804,1600,55,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1760,1870,1804,1600,48,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1761,1871,1804,1600,75,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1762,1872,1804,1600,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1763,1873,1804,1600,52,110.51,1.8,530832908738,82.5,27.9,49.1,10285453
1764,1874,1905,1500,82,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1765,1875,1905,1500,62,111.07,0.2,118725279596,76.5,21.9,45.8,36910560
1766,1876,1905,1500,68,234.44,15.2,754411708203,77.4,17.9,42.3,83429615
1767,1877,1905,1500,61,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
1768,1878,1905,1500,26,120.27,2.2,403336363636,82.8,23.9,36.2,5347896
1769,1879,1905,1500,27,120.27,2.2,403336363636,82.8,23.9,36.2,5347896
1770,1880,1905,1500,68,131.91,2.6,282318159745,80.0,18.2,34.0,18952038
1771,1881,1905,1500,70,108.15,0.8,395098666122,82.8,23.1,25.3,9053300
1772,1882,1905,1500,53,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
1773,1883,1905,1500,79,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
1774,1884,1905,1500,79,108.15,0.8,395098666122,82.8,23.1,25.3,9053300
1775,1885,1905,1500,85,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
1776,1886,1905,1500,46,114.52,-1.9,421142267938,77.8,0.1,15.9,9770529
1777,1887,1905,1500,65,234.44,15.2,754411708203,77.4,17.9,42.3,83429615
1778,1888,1905,1500,61,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1779,1890,1905,1500,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1780,1891,1905,1500,70,121.64,3.3,160967157504,75.8,23.0,37.9,9769949
1781,1892,1905,1500,49,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
1782,1893,1905,1500,55,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
1783,1894,1905,1500,70,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1784,1895,1905,1500,47,187.43,3.5,63177068175,65.0,11.5,43.8,58005463
1785,1896,1905,1500,49,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1786,1897,1905,1500,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1787,1898,1905,1500,94,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1788,1899,1905,1500,69,110.05,1.1,2715518274227,82.5,24.2,60.7,67059887
1789,1900,1905,1500,78,121.46,0.7,364701517788,76.0,12.0,38.7,32447385
1790,1901,1905,1500,87,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1791,1902,1905,1500,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1792,1903,1905,1500,67,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1793,1904,1905,1500,54,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1794,1905,1905,1500,53,115.34,2.7,105422304976,77.2,18.7,49.7,5454073
1795,1906,1905,1500,69,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1796,1907,1905,1500,73,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1797,1908,1905,1500,52,163.52,2.8,261921244843,75.3,19.1,37.6,96462106
1798,1910,1905,1500,61,114.24,1.6,206928765544,81.9,29.0,34.6,4841000
1799,1911,1905,1500,97,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
1800,1912,1905,1500,57,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1801,1913,1905,1500,67,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1802,1914,1905,1500,62,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1803,1915,1905,1500,78,115.16,0.4,2029000000000,82.6,15.6,33.2,51709098
1804,1916,1905,1500,95,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1805,1917,1905,1500,73,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1806,1918,1905,1500,68,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
1807,1919,1905,1500,76,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1808,1920,1905,1500,56,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1809,1921,1905,1500,60,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1810,1922,1905,1500,63,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1811,1923,1905,1500,50,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1812,1924,1905,1500,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1813,1925,1905,1500,71,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1814,1926,1905,1500,66,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1815,1928,1905,1500,66,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1816,1929,1905,1500,80,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1817,1930,1905,1500,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1818,1931,1905,1500,77,288.57,9.2,303175127598,71.8,12.5,44.4,100388073
1819,1932,1905,1500,79,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
1820,1933,1905,1500,88,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
1821,1934,1905,1500,48,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1822,1935,1905,1500,70,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
1823,1936,1905,1500,78,117.59,2.1,38574069149,77.2,4.2,13.8,1501635
1824,1937,1905,1500,79,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1825,1938,1905,1500,63,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1826,1939,1905,1500,74,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1827,1940,1905,1500,73,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
1828,1941,1905,1500,80,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1829,1942,1905,1500,49,141.54,3.6,1258286717125,75.0,13.1,55.1,126014024
1830,1943,1905,1500,48,110.51,1.8,530832908738,82.5,27.9,49.1,10285453
1831,1944,1905,1500,55,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1832,1945,1905,1500,66,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1833,1946,1905,1500,39,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
1834,1947,1905,1500,63,129.78,2.1,226848050820,76.5,14.3,36.8,32510453
1835,1948,1905,1500,52,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1836,1949,1905,1500,56,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1837,1950,1905,1500,53,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1838,1951,1905,1500,62,108.15,0.8,395098666122,82.8,23.1,25.3,9053300
1839,1952,1905,1500,40,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1840,1953,1905,1500,64,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
1841,1954,1905,1500,73,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1842,1955,1905,1500,82,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1843,1956,1905,1500,64,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1844,1957,1905,1500,79,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
1845,1958,1905,1500,72,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1846,1959,1905,1500,65,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1847,1960,1905,1500,56,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1848,1961,1905,1500,74,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1849,1962,1905,1500,39,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1850,1963,1905,1500,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1851,1964,1905,1500,40,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1852,1965,1905,1500,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1853,1966,1905,1500,79,113.27,0.7,543649976166,76.9,14.9,29.5,69625582
1854,1967,1905,1500,50,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1855,1968,1905,1500,63,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1856,1969,1905,1500,67,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
1857,1971,1905,1500,63,163.52,2.8,261921244843,75.3,19.1,37.6,96462106
1858,1972,1905,1500,75,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1859,1973,1905,1500,52,110.51,1.8,530832908738,82.5,27.9,49.1,10285453
1860,1974,1905,1500,54,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1861,1975,1905,1500,61,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1862,1976,1905,1500,71,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1863,1978,1905,1500,47,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1864,1979,1905,1500,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1865,1980,1905,1500,50,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1866,1981,1905,1500,62,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1867,1982,1905,1500,61,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1868,1983,1905,1500,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1869,1984,1905,1500,43,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1870,1985,1905,1500,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1871,1986,1905,1500,66,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1872,1987,2020,1400,83,112.33,1.0,268761201365,81.7,20.8,36.6,5520314
1873,1988,2020,1400,80,110.96,0.7,1394116310769,83.3,14.2,47.0,47076781
1874,1989,2020,1400,52,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
1875,1990,2020,1400,40,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
1876,1991,2020,1400,75,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1877,1992,2020,1400,79,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1878,1993,2020,1400,71,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1879,1994,2020,1400,53,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1880,1995,2020,1400,52,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1881,1996,2020,1400,64,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1882,1997,2020,1400,55,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1883,1998,2020,1400,74,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
1884,1999,2020,1400,83,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
1885,2000,2020,1400,65,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
1886,2001,2020,1400,97,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1887,2002,2020,1400,65,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1888,2003,2020,1400,75,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1889,2004,2020,1400,44,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1890,2005,2020,1400,55,129.61,2.5,376795508680,71.1,14.0,43.1,108116615
1891,2006,2020,1400,64,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1892,2007,2020,1400,80,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1893,2008,2020,1400,44,110.05,1.1,2715518274227,82.5,24.2,60.7,67059887
1894,2009,2020,1400,79,141.54,3.6,1258286717125,75.0,13.1,55.1,126014024
1895,2010,2020,1400,45,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1896,2011,2020,1400,65,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1897,2012,2020,1400,81,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1898,2013,2020,1400,40,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1899,2014,2020,1400,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1900,2015,2020,1400,74,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1901,2016,2020,1400,68,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1902,2017,2020,1400,56,115.16,0.4,2029000000000,82.6,15.6,33.2,51709098
1903,2018,2020,1400,59,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
1904,2019,2020,1400,51,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1905,2020,2020,1400,76,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1906,2021,2020,1400,42,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1907,2022,2020,1400,77,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
1908,2023,2020,1400,65,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
1909,2024,2020,1400,70,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
1910,2025,2020,1400,76,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
1911,2026,2020,1400,71,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
1912,2027,2020,1400,67,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
1913,2029,2020,1400,60,115.16,0.4,2029000000000,82.6,15.6,33.2,51709098
1914,2030,2020,1400,72,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
1915,2032,2020,1400,97,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1916,2033,2020,1400,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1917,2034,2020,1400,48,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1918,2035,2020,1400,52,110.51,1.8,530832908738,82.5,27.9,49.1,10285453
1919,2038,2020,1400,70,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1920,2039,2020,1400,79,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
1921,2040,2020,1400,90,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
1922,2041,2020,1400,69,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1923,2042,2020,1400,82,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1924,2043,2020,1400,82,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1925,2044,2020,1400,66,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1926,2045,2020,1400,68,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1927,2046,2020,1400,55,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1928,2047,2020,1400,82,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
1929,2048,2020,1400,57,108.15,0.8,395098666122,82.8,23.1,25.3,9053300
1930,2049,2020,1400,72,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
1931,2050,2020,1400,59,281.66,7.9,153781069118,71.6,20.1,45.2,44385155
1932,2051,2020,1400,49,113.27,0.7,543649976166,76.9,14.9,29.5,69625582
1933,2052,2020,1400,57,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
1934,2053,2020,1400,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1935,2054,2020,1400,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1936,2055,2020,1400,56,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1937,2056,2020,1400,38,110.51,1.8,530832908738,82.5,27.9,49.1,10285453
1938,2057,2020,1400,50,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1939,2058,2020,1400,57,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1940,2059,2020,1400,65,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1941,2060,2020,1400,93,151.18,3.0,1119190780753,71.5,10.2,30.1,270203917
1942,2061,2020,1400,35,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1943,2062,2020,1400,66,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1944,2063,2020,1400,79,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1945,2064,2020,1400,50,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1946,2065,2020,1400,61,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
1947,2066,2020,1400,85,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1948,2067,2020,1400,61,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1949,2068,2020,1400,58,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1950,2069,2020,1400,97,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
1951,2070,2020,1400,48,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1952,2071,2020,1400,46,110.51,1.8,530832908738,82.5,27.9,49.1,10285453
1953,2072,2020,1400,52,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1954,2073,2020,1400,57,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
